,"背上被刺扎","不能自拔"
,"背石頭上山","自找麻煩；硬吃虧"
,"背時（倒霉）的媒婆","兩頭挨罵"
,"背死人過河","吃力不討好；費勁不落好"
,"背媳婦燒香","吃力不討好"
,"背心藏臭蟲","久仰（癢）"
,"背心穿在襯衫外","亂套了"
,"背油桶救火","惹火燒身"
,"背著醋罐子討飯","窮酸"
,"背著糞筐上銀行","臭錢"
,"背著糞簍滿街竄","找死（屎）"
,"背著甘蔗上樓梯","步步高，節節甜"
,"背著棺材上戰場","往最壞處想；豁上命"
,"背著哈哈鏡走路","不怕後人見笑"
,"背著孩子爬山","要上都上"
,"背著腳扣上梯子","多此一舉"
,"背著喇叭坐飛機","吹上天了（比喻過份的說大話。）"
,"背著靈牌上火線","拼啦"
,"背著馬桶出差","走到哪兒臭到哪兒"
,"背著棉花過河","負擔越來越重"
,"背著棉絮過河","越背越重"
,"背著牛頭不認賬","死賴"
,"背著婆娘看戲","丟人又受累"
,"背著人作揖","各盡其心"
,"背著石磨上山","費力不討好"
,"背著石頭上泰山","受累不討好"
,"背著水討飯","裝窮"
,"背著嗩吶坐飛機","吹上天了"
,"背著娃娃推磨","添人不添勁"
,"被打敗的公雞","垂頭喪氣"
,"被單補襪子","大材小用"
,"被單裡眨眼睛","自欺欺人；自己哄自己"
,"被單蒙桌子","作為（包圍）很大"
,"被單作尿布","太大方"
,"被封住了嘴巴","哼不得聲"
,"被糊塗油蒙了心","一點不清醒"
,"被埋沒的陶俑","難出頭"
,"被面補抹子","大材小用"
,"被面上刺繡","錦上添花"
,"被迫打的老鼠","見洞就鑽"
,"被窩裡不見了針","不是婆婆就是孫"
,"被窩裡放屁","獨吞；能文（聞）能武（捂）"
,"被窩裡划拳","沒摻外手"
,"被窩裡擠眉弄眼","自己糊弄自己"
,"被窩裡磨牙","懷恨在心"
,"被窩裡抹眼淚","獨自悲傷"
,"被窩裡伸手","摸清底細"
,"被窩裡耍拳","有勁使不上"
,"被窩裡喂虎","害人又害己"
,"被窩裡捉跳蚤","瞎抓"
,"被追打的老鼠","見洞就鑽"
,"被子裡邊爛","表面好"
,"笨狗攆（nian 追趕）兔子","不沾邊；挨不上"
,"笨姑娘納鞋底","坑坑窪窪"
,"笨牛吃麻雀","不好捉弄"
,"笨婆娘打架","拉拉扯扯"
,"笨媳婦納的襪底兒","坑坑窪窪"
,"笨賊偷法官","自投羅網"
,"笨賊偷石臼","吃力不討好；費力不討好"
,"笨豬拱蒺藜（ji li一年生革本植物。果皮有尖刺）","自找苦吃"
,"崩鼻子戴眼鏡","沒著落"
,"崩了群的馬","四處逃散"
,"崩子（beng zi小形硬幣）當眼鏡","看不透"
,"逼公雞下蛋","故意刁難；辦不到"
,"逼人跳海","害人不淺"
,"逼著牯牛（公牛）生子","強人所難"
,"鼻尖抹黃連","苦在眼前；眼前苦"
,"鼻尖上的黑痣","近在眼前"
,"鼻尖上著火","迫在眉睫"
,"鼻孔裡灌米湯","夠戧（夠受的）"
,"鼻孔裡氏瘤子","氣不順"
,"鼻窟窿看天","有眼無珠"
,"鼻樑骨上擺攤子","眼界要放寬"
,"鼻樑碰著鍋底灰","觸霉頭（倒霉）"
,"鼻樑上：套繩索","讓人牽著鼻子走"
,"鼻樑上放菜刀","好險"
,"鼻樑上掛鑰匙","開口"
,"鼻樑上推小車","走投（頭）無路"
,"鼻粱骨上擺攤子","眼界要放寬（比喻放天視野）"
,"鼻涕沉到嘴裡","各人吃各人的"
,"鼻涕流到嘴裡","吃虧沾光沒外人"
,"鼻頭搽白粉","一副奸相"
,"鼻頭上掛糞桶","不知香臭"
,"鼻頭上抹雞屎","臉上尷尬（gan ga）"
,"鼻頭上耍木偶","面上人"
,"鼻子裡插蔥","裝相（象）"
,"鼻子裡插大蔥","裝象（相）"
,"鼻子兩旁畫巴毛","不要臉"
,"鼻子上安雷管","禍在眼前；急在眼前"
,"鼻子上搽粉","一副奸相（比喻奸邪餡媚的人）"
,"鼻子上戴花","不是個地方"
,"鼻子上掛秤砣","抬不起頭來（比喻受壓制的人或事物得不到伸展。）"
,"鼻子上掛燈籠","明眼人"
,"鼻子上掛釘錘","可（摑）恥（齒）"
,"鼻子上掛糞桶","不知香臭"
,"鼻子上掛磨盤","抬不起頭來"
,"鼻子上掛肉","油嘴"
,"鼻子上冒煙","急在眼前"
,"鼻子上抹蜜糖","干饞撈不著"
,"鼻子上推小車","走投（頭）無路"
,"鼻子生瘡","眼前就是毛病"
,"鼻子眼裡生豆芽","怪事一樁：怪事"
,"比著被子伸腿","量力而行"
,"比著葫蘆畫瓢","走不了樣"
,"筆端的大馬路","正直公道"
,"筆桿子吹火","小氣"
