"3","一隻豬食十二桶潘","大肚"
"3","海結仔無抹油","憨頭憨面"
"3","烏糖攪泔","米糕瘍"
"2","八仙過海","各顯神通"
"3","羅漢骹仔請觀音","一客九主人"
"3","米篩目包餡","朆做咧"
"3","菩薩放屁","神氣"
"3","鴨仔過溪","無潦無聊"
"3","觀音媽偷食魚仔膎","冤枉人"
"3","台北人唱思相起","南腔北調"
"3","老牛拖車","行一步算一步"
"3","豬八戒嫁小妹","免看"
"3","火燒東港","全無網全無望"
"2","放尿搣鹹菜","順續工"
"1","烏龜碰著壁","罔掠"
"3","龜爬戶埞","看按怎翻身"
"1","牛蜱","有入無出"
"3","孤兒院","老不收老不修"
"3","棺柴頂黏尪仔","朆堪得弄"
"2","金斗甕入水","激骨"
"1","三碗飯兩碗湯","相倚傍兩夫妻"
"3","跋落屎礐仔","臭人"
"2","大腹肚拉褲","無差"
"1","寡婦無愛嫁","老守老手"
"3","鴨母給雞角仔搭著","呣達呣值"
"1","竹栱底夾土豆仁","一粒一"
"2","烏仔魚箭水","呣認輸"
"1","瘂口相唚","好到無話講"
"1","四兩豬肉切兩盤","好看佫省錢"
"3","樹林內放風吹","紇紇纏"
"3","石火唱歌","煩惱朆了"
"2","村長甩撚骰仔","緊著看無"
"3","檨仔在欉黃的","無穩"
"1","十二月芥菜","有心"
"3","棺柴底辯話骨","死諍"
"1","成吉思汗放屁","有元氣"
"2","雞母屎","半烏白"
"3","乞食爭巷仔頭","爭小利"
"3","鴨蛋塞石車","無採工"
"1","青瞑娶娒","暗爽"
"3","機關安佇倉庫","其中必有緣故"
"3","土地公看京戲","亂糟糟"
"3","狗咬鳥鼠","管閒事"
"3","露螺爬去竹篙尾","盡磅"
"3","囡仔食田螺","吱吱啾啾"
"3","肚臍抹粉","醜臍醜才"
"3","阿明賣魚仔","量約"
"3","七個人睏兩頭","顛三倒四"
"3","竹篙尾纏麵線","紇紇纏"
"3","狗咬烏龜","找無頭"
"2","蠓仔叮雞蛋","無孔不入"
"2","仙人扑鼓","有時錯"
"3","乞食下大願","不能實現"
"3","長工興落雨","歡喜歇睏"
"3","草茨裝鐵窗","無四配"
"3","大水流破布","流到破留到破"
"2","青瞑爬樓梯","自摸"
"2","西北雨","大落"
"1","裁縫師掛目鏡","認針認真"
"2","初一早見面","攏講好話"
"1","火燒林投","朆死心"
"2","新婦","不孝公投"
"3","新婦向大倌借錢","挪用公款"
"3","八戒成仙","豬哥神"
"1","半暝吹電風","暗爽"
"3","胡萬立騎烏托醜","食到今旦日"
"2","一骹踏上磅仔台","舉足輕重"
"3","無奶假病子","裝暢"
"3","關門扑狗","無地走"
"3","西螺畚箕","捾一支喙"
"3","查甫人夢洩","走精"
"3","炮仔浸水","一聲不響"
"1","瘟痀娶大肚","合合"
"3","司機辭職","想呣開"
"3","棕蓑胡螓","食毛食無"
"3","擔沙坉海","無採工"
"3","一個人食圓仔","獨吞"
"3","飛行機頂彈琴","高調"
"2","半斤換八兩","誰也無食虧"
"1","清明無轉去茨","無祖無阻"
"3","老壽星唱曲","老調"
"3","先生節脈","摸栱罔講"
"3","空手捕魚","無劉無望"
"1","缺喙賣蜊肉","合合"
"3","瘟痀放屁","彎曲冤曲"
"3","食紅柿配燒酒","存辦死"
"3","臭耳聾醫生","無聽病人咧呻"
"1","老人食補","老熱"
"3","幼齒嫁老尪","足醜潲"
"3","用麵線網鴨母","一去無回"
"2","烏矸仔貯豆油","無底看"
"2","神明跋落溝底","流神留神"
"2","掖尾狗","假鹿假樂"
"2","線穿針","拄仔好"
"2","見面流鼻血","親就是親"
"3","便所蠟燭","臭火臭颺"
"3","火燒乞食寮","禍不單行"
"3","在欉黃的","無穩"
"3","半路斷畚擔","中斷"
"3","火燒網仔寮","無網無望"
"3","庒骹鑼鼓陣","咚咚喳冬冬慘"
"2","摸蜊仔兼洗褲","一兼二顧"
"2","城隍爺出巡","大戴誌"
"3","大雞公呣食碎米","看無在眼內"
"3","內山舉人","草地倯"
"3","半斤拄八兩","呣知輕重"
"2","海口囡仔拔牌仔","無插"
"3","大船入死港","無路駛"
"1","腹肚內駛船","內航內行"
"3","頷頸生瘤","拄著遇著"
"3","蠓仔叮膦脬","歹扑"
"3","鬼仔算舊帳","活該"
"3","澎湖菜瓜","十棯雜唸"
"3","日本藝妲","大色"
"3","食滾水放茶米茶","火大"
"3","本山人","散仙"
"3","泉州人賣米粉","無汝份"
"2","鴨仔聽雷","聽無"
"2","火燒相館","燒相相同"
"3","吊鼎","無米通煮"
"1","路邊莧菜","閒莧榮幸"
"2","攑刀割肉","戮落去"
"3","四面桌欠一骹","朆在朆多"
"3","籠床貓","顧粿"
"3","尻川夾火金姑","裝星"
"3","瘟痀扑拳頭","出力佫歹看"
"1","囡仔食甘蔗","嚐到甜頭"
"3","碗公煎茶","擋朆稠"
"3","囡仔食桌","搣了沒了"
"3","客人仔賣花矸","朆給人姦"
"3","烏人繪烏人","無影無跡"
"1","裁縫做衫無用尺","自有分寸"
"3","大石頭底毛蟹","壓霸"
"3","尿桶缺喙","礙膦"
"1","燈火尾在倒光","迴光反照"
"3","閻羅王無戴帽","鬼頭鬼腦"
"3","日本凊飯","壽司輸死"
"3","石火唱歌","煩惱佫再煩惱"
"1","蘇州目鏡","在人合目"
"2","烏雞生白雞蛋","事實如此"
"1","無牙仔食豆腐","拄拄好"
"3","七月半鴨","呣知死"
"3","武器外銷","出口傷人"
"3","外嬤死後生","沒舅了沒救了"
"3","羅漢骹仔","四界踻"
"2","查娒人喙齒","女牙汝的"
"3","郵差扑呣見批","失信"
"3","瘟痀放屁","彎曲冤屈"
"3","大炮扑茨鳥仔","真無採"
"3","食蟳","愛栱愛講"
"3","墨鰂仔頭","無血無目屎"
"2","半暝死尪","誤妻梧棲"
"3","兩代的寡婦","無公夫無工夫"
"3","菜瓜摃狗","去一截"
"1","乞食返茨","到營倒贏"
"3","乞食婆做月內","愛啥物無啥物"
"1","自動車輾死牛","沒事"
"3","接骨館看做排骨飯","差多囉"
"3","白矸仔貯墨水","烏到心"
"2","有應公廟的象杯","結做伙"
"3","看三國演義流目屎","替古人擔憂"
"2","裁縫做衫","要量身要良心"
"1","國民黨","食免驚"
"3","矮仔人騎馬","上下兩難"
"3","死蛇","朆翻身"
"3","查甫人穿奶䘥仔","朆博假博"
"3","吳郭魚仔假赤鯮","無夠紅"
"3","乞食跋倒","摔栱哈講"
"3","水淹到頷頸","拄著"
"1","八芝蘭米糕","食有續"
"3","番仔牛","無桊鼻無管制"
"1","有箌柄","好櫸好額"
"3","草人扑火","自身難保"
"3","灶君上天庭","灶話奏話"
"1","查娒嫺嫁大爺","好名聲"
"3","金山查娒","礦區女控固力"
"3","乞食趕廟公","天地顛到摒"
"3","未曾燒香扑斷佛手","青狂"
"3","荷蘭汽水","食一點氣"
"2","膦屌入烏豆","假目"
"3","孔子搬茨","攏書攏輸"
"3","狗食麥片","食朆消"
"1","土地公呣驚風雨","老神在在"
"3","反共義士轉去大陸","反起反倒"
"3","鳥鼠走入冊房內","食本蝕本"
"3","縣老爺落轎","步行不行"
"3","乞食做皇帝","呣知按怎做"
"3","傀儡尪仔","有抽即有震動"
"1","縣老爺審老爹","公事公辦"
"2","蕭公豆油錢","用劃用話"
"2","青瞑掠龍","手面趁食"
"3","與日本人喝酒","大矸大奸"
"2","姜太公釣魚","願者上鈎願者成交"
"3","茫霧看花","愈看愈花"
"3","烏牛大影","好看無好食"
"1","落花滿地","都謝多謝"
"3","叫秀才擔擔","挑擔刁難"
"2","庭鶖仔拍手槍","有紀錄喔"
"3","新來新娘月內幼子","僫款待"
"3","骹頭窩戴宣帽","呣是人面"
"3","大麵炒圓仔","紇紇纏"
"3","客人仔穿鞋","著靴足壞"
"3","乞食過日子","靠別人施捨"
"3","無牙仔唸祭文","含糊其詞"
"2","中藥食朆好","換帖"
"3","海龍王辭水","假細膩"
"3","麥芽膏罐頭","愛人撟愛人譙"
"3","棺柴底鳥鼠","吵死人"
"2","土公仔洗手","坮完台灣"
"1","矮仔人爬樓梯","步步高升"
"3","閻羅王心機","詭計多端"
"3","空喙哺舌","食言"
"3","老阿婆生子","真拚"
"3","烘鱔魚","燒鰻相瞞"
"2","老和尚扑囡仔","無即款戴誌"
"2","萬一仔食枝仔冰","一牛車"
"2","土地公帶班","勞神了"
"2","皇帝的娒","娘娘涼涼"
"1","棉被內放屁","能聞能摀能文能武"
"1","孔子公放屁","文氣沖天"
"2","帝爺公童乩","事事介在汝家己"
"1","和尚行當店","廟急妙極"
"3","關門做皇帝","自滿自大"
"3","半路斷扁擔","中斷"
"3","呣知輕重","無度量無肚量"
"1","頭殼戴電扇","佔上風"
"2","八十歲童生","無考無不考無可無不可"
"2","老幼皆好人","大細善大細疝"
"3","外省人食檸檬","酸溜"
"2","張天師落海","摸怪莫怪"
"3","樟腦寮蠓罩","厚操煩"
"3","老猴穿花衫","無四配"
"3","貓仔爬樹","無成猴無成樣"
"3","天公的帳簿","大冊大恨"
"3","狗舐淺盤","鼻有食無"
"1","燒鼎炒蝦仔","連蹦帶跳"
"3","拍賣貨底","凊採講講咧"
"3","阿啄仔穿西裝","大軀大輸"
"3","路燈","一葩火一腹火"
"1","閻羅王的查娒子","查娒鬼仔"
"3","牛牽到北京嘛是牛","朆變"
"3","尼姑頭殼頂插花","無髮無法"
"3","呂洞賓的棉被","蓋仙"
"3","彰化鹿港","施一半死一半"
"3","飛行機頂寫文章","高論"
"3","七元對分","不三不四"
"1","六出祁山","拖老命"
"3","起茨按半料","誤算"
"3","青瞑挨弦仔","無譜"
"3","二三五六七","無一無四無衣無食"
"2","九塊碗十个人客","加人基隆"
"2","烏矸仔貯豆油","看朆出來"
"3","水牛腹肚","草包"
"3","日本美食","給伊死"
"3","牛角內的蟲","硬鑽"
"3","違章建築","無照起工"
"3","人心隔一堵牆","歹看"
"3","閻羅王娶娒","姦鬼奸鬼"
"2","茶盬內撈豬肉","撈無姑婆"
"3","做師公貿哭","包死"
"1","棉被內放屁","獨響獨享"
"1","阿督仔食雞蛋糕","客氣"
"3","銀行的會計","待幣待斃"
"1","銅銀買紙靴","雙人暢"
"3","棉紗浸水","歹紡"
"3","白賊七仔講古","騙戇人"
"2","木師仔鋸柴箍","東一鋸西一鋸東一句西一句"
"2","青瞑食圓仔","心內有數"
"3","石壁釘鋼釘","硬拄硬"
"1","紅毛塗攪水","搞硬搞定"
"3","鼎內炒螞蟻","走投無路"
"3","趕鴨仔上架","強人所難"
"3","十二月天翻新茨","寒死"
"2","矮仔人看戲","聽聲"
"3","十個一角交落塗骹","一箍散散"
"3","師公吹法螺","嚇鬼"
"1","貓仔俥倒糜","狗暢夠爽"
"3","阿公娶娒","加婆"
"2","尻川生粒仔","朆坐無多"
"2","省主席","省煮熟沙西米"
"2","閃開借過","朆擋路麥當勞"
"3","先生搬茨","冊就是冊恨就是恨"
"3","青瞑洗身軀","亂沖亂衝"
"2","恆春設機場","有機可乘"
"3","有應公童乩","講鬼話"
"3","頭毛糊藥膏","有毛病"
"3","弄破鴨蛋","抔仁不仁"
"2","洞簫吊喙鬚","震動甩"
"3","火車頭出煙","白氣"
"1","火燒紅蓮寺","廟災妙哉"
"3","青瞑看電影","目中無人"
"3","阿里山杜定","青骹生手"
"3","青瞑掛目鏡","無路用"
"3","山頂水窟","愛乾"
"2","塗豆剝殼","愛仁愛人"
"1","老甘蔗頭","老根節老斟酌"
"3","五支手指頭仔","三長兩短"
"3","墓仔埔放炮","驚死人"
"3","放屁脫褲","多此一舉"
